unique_key,created_date,closed_date,agency,complaint_type,descriptor,incident_zip,incident_address,borough,latitude,longitude,pii_caller_name,pii_phone,status,resolution_days
311-98708180,2024-11-08 03:46:39,2024-12-05 03:46:39,DPR,Street Light Condition,Descriptor_10,10135,934 Park Ave,Queens,40.656514,-73.947771,Resident_141,917-579-9949,Open,27
311-59096083,2023-09-03 13:17:41,2023-09-14 13:17:41,DPR,Graffiti,Descriptor_11,10137,728 Main St,Queens,40.795386,-74.172812,Resident_142,917-312-7886,Pending,11
311-86837428,2023-05-19 12:52:28,2023-06-03 12:52:28,DSNY,Noise - Residential,Descriptor_4,10127,572 Lexington Ave,Queens,40.839287,-73.908543,Resident_143,917-277-9981,Pending,15
311-16620433,2023-10-26 20:24:26,2023-11-08 20:24:26,DEP,Street Light Condition,Descriptor_8,10279,613 Broadway,Manhattan,40.546298,-74.219775,Resident_144,917-369-4221,Pending,13
311-23068909,2024-07-07 04:23:20,2024-07-21 04:23:20,HPD,Street Condition,Descriptor_16,10117,572 Lexington Ave,Queens,40.626914,-73.782669,Resident_145,917-468-4059,Closed,14
311-26108093,2023-07-22 16:25:07,2023-08-10 16:25:07,DSNY,Street Condition,Descriptor_12,10192,299 5th Ave,Queens,40.744977,-74.135083,Resident_146,917-822-5195,Pending,19
311-51630485,2023-03-18 04:31:38,2023-03-24 04:31:38,DOB,Street Light Condition,Descriptor_20,10349,259 Lexington Ave,Manhattan,40.826413,-74.215131,Resident_147,917-448-7730,Open,6
311-28203569,2023-05-05 23:48:35,2023-05-07 23:48:35,DSNY,Street Condition,Descriptor_3,10331,188 Lexington Ave,Bronx,40.809132,-74.244408,Resident_148,917-641-3737,Pending,2
311-34816843,2023-07-10 16:54:56,2023-08-08 16:54:56,NYPD,Illegal Parking,Descriptor_4,10118,507 Main St,Staten Island,40.512584,-74.021079,Resident_149,917-631-7470,In Progress,29
311-83085606,2023-02-23 08:29:53,2023-03-13 08:29:53,HPD,Noise - Residential,Descriptor_13,10477,338 Park Ave,Bronx,40.736513,-73.98757,Resident_150,917-332-3921,Open,18
311-17912570,2024-11-19 21:04:37,2024-12-06 21:04:37,DPR,Street Light Condition,Descriptor_7,10171,707 5th Ave,Manhattan,40.547118,-74.091495,Resident_151,917-587-9531,Open,17
311-87926727,2023-04-19 21:18:23,2023-04-20 21:18:23,HPD,Graffiti,Descriptor_19,10256,497 5th Ave,Bronx,40.649713,-74.09029,Resident_152,917-417-3006,Open,1
311-97917424,2023-11-01 05:32:26,2023-11-10 05:32:26,DSNY,Derelict Vehicle,Descriptor_1,10149,441 Park Ave,Queens,40.678772,-73.906848,Resident_153,917-337-6431,Pending,9
311-25317032,2024-03-04 15:09:18,2024-03-06 15:09:18,DPR,Broken Muni Meter,Descriptor_5,10480,961 5th Ave,Queens,40.838177,-73.728878,Resident_154,917-984-7786,Pending,2
311-81804625,2024-12-14 22:24:06,2025-01-10 22:24:06,DPR,Rodent,Descriptor_8,10453,805 Main St,Staten Island,40.809484,-74.218865,Resident_155,917-790-5375,Pending,27
311-77951732,2023-08-18 15:20:27,2023-09-03 15:20:27,DOT,Street Light Condition,Descriptor_5,10102,330 Main St,Brooklyn,40.696535,-73.890571,Resident_156,917-930-4339,Closed,16
311-95967267,2024-11-25 16:45:08,2024-12-15 16:45:08,NYPD,Illegal Parking,Descriptor_7,10484,261 Lexington Ave,Queens,40.749342,-73.708479,Resident_157,917-409-6310,Pending,20
311-35681630,2023-04-11 23:57:22,2023-04-18 23:57:22,DEP,Illegal Parking,Descriptor_16,10406,230 Broadway,Bronx,40.778638,-73.9828,Resident_158,917-551-9612,Closed,7
311-79234956,2023-05-21 04:04:14,2023-06-08 04:04:14,HPD,Broken Muni Meter,Descriptor_11,10300,332 5th Ave,Queens,40.568422,-73.793334,Resident_159,917-205-2059,Open,18
311-83718052,2023-12-19 07:26:57,2024-01-16 07:26:57,DOB,Broken Muni Meter,Descriptor_4,10208,89 Lexington Ave,Manhattan,40.9015,-73.959982,Resident_160,917-471-4876,Open,28
311-74881074,2023-09-05 01:21:03,2023-09-22 01:21:03,DOT,Illegal Parking,Descriptor_9,10193,614 Broadway,Queens,40.886316,-74.02583,Resident_161,917-818-1365,Closed,17
311-58050249,2024-08-02 17:56:05,2024-08-25 17:56:05,NYPD,Rodent,Descriptor_13,10437,897 Lexington Ave,Queens,40.764774,-73.843707,Resident_162,917-501-2046,Pending,23
311-64560535,2024-02-14 23:14:40,2024-03-06 23:14:40,DEP,Street Light Condition,Descriptor_6,10309,482 Park Ave,Staten Island,40.687705,-74.241448,Resident_163,917-509-3538,In Progress,21
311-76381997,2023-12-01 11:05:44,2023-12-14 11:05:44,DOB,Derelict Vehicle,Descriptor_4,10293,397 Main St,Bronx,40.859067,-74.012158,Resident_164,917-149-1830,Pending,13
311-38690795,2024-10-16 19:32:55,2024-11-13 19:32:55,DOT,Derelict Vehicle,Descriptor_16,10143,72 Broadway,Manhattan,40.823837,-74.050427,Resident_165,917-137-5000,Pending,28
311-54314704,2024-06-16 18:21:46,2024-06-29 18:21:46,DEP,Noise - Residential,Descriptor_5,10386,588 Broadway,Staten Island,40.842821,-73.924018,Resident_166,917-747-8515,Pending,13
311-70443617,2023-12-07 08:22:10,2023-12-09 08:22:10,DEP,HEAT/HOT WATER,Descriptor_6,10243,905 Lexington Ave,Queens,40.626056,-74.169208,Resident_167,917-179-8195,Closed,2
311-68524329,2023-11-05 20:59:42,2023-11-17 20:59:42,HPD,Rodent,Descriptor_12,10453,727 Park Ave,Staten Island,40.855693,-73.784377,Resident_168,917-355-6791,Open,12
311-22106729,2024-01-23 06:36:09,2024-02-04 06:36:09,NYPD,Graffiti,Descriptor_6,10149,679 5th Ave,Bronx,40.664826,-74.05419,Resident_169,917-107-9489,Closed,12
311-91848919,2024-12-02 21:37:54,2024-12-06 21:37:54,DSNY,Blocked Driveway,Descriptor_9,10165,63 Lexington Ave,Staten Island,40.731618,-73.983435,Resident_170,917-188-7360,Pending,4
311-81487729,2023-12-26 06:51:08,2024-01-07 06:51:08,DSNY,Graffiti,Descriptor_15,10178,525 Broadway,Staten Island,40.863974,-73.906144,Resident_171,917-213-7844,In Progress,12
311-66958664,2023-12-07 19:46:23,2023-12-22 19:46:23,DSNY,Graffiti,Descriptor_14,10277,349 Park Ave,Queens,40.503856,-73.885056,Resident_172,917-300-5742,In Progress,15
311-70952782,2024-04-07 16:13:44,2024-04-09 16:13:44,NYPD,Illegal Parking,Descriptor_16,10249,214 5th Ave,Staten Island,40.624889,-73.718506,Resident_173,917-586-7943,Pending,2
311-82444378,2023-03-21 22:51:31,2023-04-09 22:51:31,DSNY,Street Condition,Descriptor_17,10398,782 Park Ave,Staten Island,40.713983,-73.833604,Resident_174,917-677-4168,In Progress,19
311-69724533,2024-07-18 20:51:31,2024-07-18 20:51:31,DOT,Illegal Parking,Descriptor_7,10117,546 Main St,Brooklyn,40.574174,-73.922345,Resident_175,917-726-9605,Open,0
311-20126552,2023-12-07 02:45:13,2023-12-10 02:45:13,HPD,Broken Muni Meter,Descriptor_6,10449,364 Broadway,Manhattan,40.727287,-73.897902,Resident_176,917-738-7194,Closed,3
311-10729700,2023-12-18 00:14:32,2023-12-25 00:14:32,DPR,Derelict Vehicle,Descriptor_17,10363,952 Broadway,Queens,40.880532,-73.765767,Resident_177,917-247-7464,Closed,7
311-99687442,2024-07-07 20:26:18,2024-07-08 20:26:18,DPR,Broken Muni Meter,Descriptor_6,10440,607 Park Ave,Brooklyn,40.662145,-73.791911,Resident_178,917-891-4648,Closed,1
311-28003207,2023-03-13 10:22:38,2023-03-16 10:22:38,DOB,Noise - Residential,Descriptor_15,10475,900 Lexington Ave,Brooklyn,40.821453,-73.92784,Resident_179,917-722-7624,Pending,3
311-25361353,2023-06-27 01:49:30,2023-07-26 01:49:30,DEP,Graffiti,Descriptor_10,10192,868 5th Ave,Queens,40.858967,-74.205914,Resident_180,917-151-5138,In Progress,29
311-19841682,2024-11-06 20:56:30,2024-11-16 20:56:30,DOT,HEAT/HOT WATER,Descriptor_9,10434,946 Park Ave,Queens,40.666308,-73.744963,Resident_181,917-614-9601,Open,10
311-77236060,2024-06-25 14:40:00,2024-07-15 14:40:00,DOB,Illegal Parking,Descriptor_12,10192,878 5th Ave,Bronx,40.752659,-73.968674,Resident_182,917-875-3627,Open,20
311-89150966,2023-06-14 06:54:04,2023-06-16 06:54:04,DOB,HEAT/HOT WATER,Descriptor_1,10456,943 5th Ave,Brooklyn,40.617982,-74.180096,Resident_183,917-190-4374,In Progress,2
311-96083949,2024-07-29 22:19:00,2024-08-15 22:19:00,DSNY,Broken Muni Meter,Descriptor_7,10351,675 5th Ave,Bronx,40.532335,-73.936678,Resident_184,917-287-7518,Pending,17
311-31129636,2023-07-09 07:25:59,2023-07-28 07:25:59,HPD,Street Condition,Descriptor_10,10123,845 5th Ave,Staten Island,40.791415,-74.050003,Resident_185,917-511-8490,Closed,19
311-11166202,2024-01-05 06:00:53,2024-01-10 06:00:53,HPD,Street Light Condition,Descriptor_17,10163,195 5th Ave,Staten Island,40.702547,-73.874953,Resident_186,917-769-7529,Open,5
311-72212589,2024-12-08 05:53:25,2024-12-09 05:53:25,DPR,Street Light Condition,Descriptor_3,10149,195 Park Ave,Staten Island,40.884526,-74.060709,Resident_187,917-663-3649,Closed,1
311-58368283,2023-03-07 10:44:19,2023-03-26 10:44:19,DOT,Illegal Parking,Descriptor_16,10395,482 Lexington Ave,Bronx,40.556297,-73.864483,Resident_188,917-964-9287,Open,19
311-35625132,2023-08-30 09:58:58,2023-08-30 09:58:58,DOT,Derelict Vehicle,Descriptor_16,10498,472 Main St,Bronx,40.522477,-74.057599,Resident_189,917-903-3180,Closed,0
311-50831754,2024-02-08 09:54:47,2024-02-22 09:54:47,DOB,HEAT/HOT WATER,Descriptor_5,10179,775 Park Ave,Brooklyn,40.781297,-74.066317,Resident_190,917-443-1655,Pending,14
311-67367714,2024-06-09 02:05:26,2024-06-16 02:05:26,DEP,Street Condition,Descriptor_1,10189,658 5th Ave,Bronx,40.815164,-73.90731,Resident_191,917-505-9217,Closed,7
311-42905767,2023-02-23 23:48:51,2023-03-16 23:48:51,DSNY,Street Light Condition,Descriptor_6,10460,874 Broadway,Bronx,40.523765,-73.960014,Resident_192,917-649-2551,Pending,21
311-43832971,2024-12-13 16:55:23,2024-12-18 16:55:23,HPD,Broken Muni Meter,Descriptor_14,10170,995 Park Ave,Bronx,40.527194,-73.828357,Resident_193,917-375-8951,Open,5
311-58094060,2023-09-01 02:27:55,2023-09-11 02:27:55,DOB,Street Condition,Descriptor_4,10373,110 Broadway,Queens,40.611158,-73.966331,Resident_194,917-268-6950,Pending,10
311-97895167,2023-11-01 07:10:26,2023-11-22 07:10:26,HPD,Broken Muni Meter,Descriptor_9,10275,41 5th Ave,Queens,40.500253,-73.764534,Resident_195,917-667-7285,In Progress,21
311-44691677,2023-08-13 20:46:39,2023-09-12 20:46:39,HPD,Derelict Vehicle,Descriptor_9,10357,378 Park Ave,Brooklyn,40.616397,-73.878421,Resident_196,917-965-5613,Closed,30
311-84370827,2023-12-20 10:37:36,2024-01-06 10:37:36,HPD,Rodent,Descriptor_15,10390,789 Broadway,Queens,40.721614,-73.961037,Resident_197,917-445-2195,Open,17
311-83575786,2024-08-04 10:22:07,2024-08-16 10:22:07,HPD,Street Condition,Descriptor_15,10425,553 Park Ave,Queens,40.668034,-74.193078,Resident_198,917-860-8839,Open,12
311-50543639,2024-05-23 23:59:22,2024-05-28 23:59:22,DEP,Illegal Parking,Descriptor_15,10272,912 5th Ave,Bronx,40.675747,-73.978765,Resident_199,917-604-5385,Open,5
311-35091316,2024-07-22 14:50:40,2024-08-13 14:50:40,DOB,Noise - Residential,Descriptor_18,10185,295 5th Ave,Brooklyn,40.604857,-74.100629,Resident_200,917-298-4107,Closed,22
311-88459790,2024-02-10 11:52:01,2024-03-10 11:52:01,NYPD,Derelict Vehicle,Descriptor_3,10363,32 Broadway,Queens,40.789539,-73.829883,Resident_201,917-644-7780,Open,29
311-10465800,2024-05-10 06:20:41,2024-05-14 06:20:41,DPR,Blocked Driveway,Descriptor_15,10362,246 Main St,Queens,40.628755,-74.081285,Resident_202,917-995-6167,Closed,4
311-16810351,2023-04-16 03:41:31,2023-05-03 03:41:31,DOB,HEAT/HOT WATER,Descriptor_9,10339,589 Main St,Staten Island,40.661096,-73.866061,Resident_203,917-408-3693,Pending,17
311-90482761,2024-09-26 19:24:13,2024-10-14 19:24:13,HPD,Blocked Driveway,Descriptor_16,10288,702 Lexington Ave,Manhattan,40.500546,-73.976433,Resident_204,917-361-7556,Open,18
311-62593823,2023-12-24 00:45:14,2023-12-27 00:45:14,DOT,Broken Muni Meter,Descriptor_5,10184,35 Lexington Ave,Queens,40.595194,-73.727981,Resident_205,917-619-5974,Pending,3
311-15618092,2023-08-08 13:57:57,2023-08-14 13:57:57,DOB,Noise - Residential,Descriptor_5,10193,850 5th Ave,Queens,40.605883,-73.784848,Resident_206,917-907-7981,In Progress,6
311-13533260,2023-01-13 16:20:51,2023-01-18 16:20:51,HPD,Illegal Parking,Descriptor_8,10232,569 Broadway,Bronx,40.703783,-73.75369,Resident_207,917-246-5856,Pending,5
311-34346506,2023-08-03 13:08:47,2023-08-16 13:08:47,HPD,Street Light Condition,Descriptor_12,10271,79 Broadway,Manhattan,40.815483,-74.210504,Resident_208,917-560-5074,Closed,13
311-55703751,2024-01-14 13:30:42,2024-02-07 13:30:42,DOT,Noise - Residential,Descriptor_19,10323,158 Lexington Ave,Manhattan,40.64281,-73.925845,Resident_209,917-309-2642,Pending,24
311-26794555,2024-11-22 06:15:27,2024-11-25 06:15:27,DOB,Blocked Driveway,Descriptor_17,10386,796 5th Ave,Queens,40.59557,-73.769667,Resident_210,917-423-2388,Closed,3
311-12797737,2024-12-23 23:58:07,2025-01-17 23:58:07,DPR,Noise - Residential,Descriptor_19,10144,235 Main St,Brooklyn,40.515867,-73.785911,Resident_211,917-482-5304,Open,25
311-10893715,2024-04-28 22:10:37,2024-05-07 22:10:37,DPR,Street Condition,Descriptor_12,10339,624 5th Ave,Queens,40.534732,-73.903653,Resident_212,917-239-2522,Open,9
311-29920838,2023-05-20 21:00:19,2023-06-17 21:00:19,DEP,Rodent,Descriptor_16,10400,816 5th Ave,Staten Island,40.810682,-74.084868,Resident_213,917-757-5762,Open,28
311-52320328,2023-05-04 14:26:43,2023-05-29 14:26:43,HPD,Illegal Parking,Descriptor_5,10220,278 Lexington Ave,Queens,40.780675,-73.871232,Resident_214,917-929-1277,In Progress,25
311-64710184,2023-07-25 22:52:24,2023-07-29 22:52:24,NYPD,Street Light Condition,Descriptor_13,10189,274 5th Ave,Brooklyn,40.585285,-73.90022,Resident_215,917-786-1977,Pending,4
311-69586753,2024-01-28 16:02:41,2024-02-06 16:02:41,DEP,Noise - Residential,Descriptor_2,10388,174 Broadway,Bronx,40.534707,-74.045097,Resident_216,917-722-6108,In Progress,9
311-83001538,2024-10-22 12:04:03,2024-11-12 12:04:03,DOB,Illegal Parking,Descriptor_12,10105,572 Main St,Bronx,40.741366,-73.712642,Resident_217,917-936-7060,Pending,21
311-65007687,2023-09-04 10:28:57,2023-09-13 10:28:57,DPR,HEAT/HOT WATER,Descriptor_19,10341,951 Broadway,Bronx,40.613453,-73.837401,Resident_218,917-167-3072,Open,9
311-86891397,2023-03-24 07:37:23,2023-03-25 07:37:23,DSNY,Noise - Residential,Descriptor_10,10143,985 5th Ave,Bronx,40.699322,-74.088376,Resident_219,917-140-2245,Pending,1
311-68890372,2023-03-01 21:54:52,2023-03-07 21:54:52,DEP,Street Light Condition,Descriptor_7,10105,717 5th Ave,Manhattan,40.601027,-74.245124,Resident_220,917-822-2285,Closed,6
311-71149721,2023-06-03 01:45:27,2023-06-14 01:45:27,DSNY,Street Light Condition,Descriptor_19,10214,585 Broadway,Manhattan,40.760794,-74.242753,Resident_221,917-257-7557,Closed,11
311-86066297,2023-01-01 05:06:49,2023-01-24 05:06:49,NYPD,Blocked Driveway,Descriptor_18,10269,619 Lexington Ave,Queens,40.778881,-74.085558,Resident_222,917-674-6509,In Progress,23
311-73882675,2024-06-23 15:10:40,2024-06-24 15:10:40,DSNY,Noise - Residential,Descriptor_19,10380,798 Park Ave,Queens,40.568063,-73.755418,Resident_223,917-968-2881,Closed,1
311-14008728,2024-02-21 05:48:09,2024-03-14 05:48:09,DSNY,HEAT/HOT WATER,Descriptor_19,10373,694 Park Ave,Queens,40.660476,-74.061039,Resident_224,917-420-8691,Open,22
311-36307960,2023-08-23 13:44:00,2023-08-23 13:44:00,DOB,Blocked Driveway,Descriptor_7,10115,398 Lexington Ave,Bronx,40.713886,-73.989037,Resident_225,917-189-2940,In Progress,0
311-35178996,2023-11-02 09:40:00,2023-12-02 09:40:00,DPR,Noise - Residential,Descriptor_9,10298,906 Park Ave,Brooklyn,40.668399,-73.844969,Resident_226,917-998-6173,Pending,30
311-13170993,2023-12-13 01:48:46,2023-12-28 01:48:46,DSNY,Graffiti,Descriptor_12,10197,389 Broadway,Brooklyn,40.729746,-73.838385,Resident_227,917-519-2611,Pending,15
311-43255955,2024-10-10 17:43:44,2024-11-08 17:43:44,HPD,Rodent,Descriptor_2,10135,335 Lexington Ave,Staten Island,40.720664,-73.900941,Resident_228,917-555-5934,Open,29
311-75979744,2024-10-06 12:43:59,2024-10-28 12:43:59,DPR,Illegal Parking,Descriptor_5,10250,538 Main St,Manhattan,40.756332,-74.059654,Resident_229,917-311-2829,In Progress,22
311-32097152,2024-06-13 17:49:34,2024-07-02 17:49:34,DEP,Street Light Condition,Descriptor_17,10188,437 Lexington Ave,Queens,40.882147,-73.953266,Resident_230,917-456-2790,Pending,19
311-72458543,2024-06-28 01:20:37,2024-07-19 01:20:37,DEP,Street Light Condition,Descriptor_9,10461,686 Park Ave,Brooklyn,40.78458,-74.241143,Resident_231,917-371-6606,In Progress,21
311-87163724,2023-08-31 04:40:11,2023-08-31 04:40:11,DSNY,Illegal Parking,Descriptor_4,10318,616 Park Ave,Staten Island,40.649266,-74.074523,Resident_232,917-771-8556,In Progress,0
311-88417900,2023-03-01 21:02:21,2023-03-15 21:02:21,DPR,Street Light Condition,Descriptor_16,10443,405 Main St,Bronx,40.749636,-73.923923,Resident_233,917-822-1823,Pending,14
311-24537607,2023-05-19 00:54:50,2023-06-02 00:54:50,DPR,Graffiti,Descriptor_5,10452,491 Main St,Staten Island,40.646216,-74.214083,Resident_234,917-701-3773,In Progress,14
311-58448561,2023-02-12 08:09:33,2023-03-10 08:09:33,NYPD,HEAT/HOT WATER,Descriptor_1,10197,317 Park Ave,Staten Island,40.874042,-73.865868,Resident_235,917-316-3147,Pending,26
311-85371908,2024-02-26 22:03:10,2024-03-01 22:03:10,DOB,Rodent,Descriptor_4,10496,44 Lexington Ave,Manhattan,40.731765,-74.027063,Resident_236,917-395-1041,Pending,4
311-38332971,2023-12-20 03:36:42,2024-01-03 03:36:42,DOB,Street Condition,Descriptor_13,10329,705 Main St,Queens,40.646311,-74.059482,Resident_237,917-829-1505,In Progress,14
311-59928769,2024-03-13 07:38:07,2024-04-04 07:38:07,DOB,Illegal Parking,Descriptor_9,10449,140 Broadway,Bronx,40.67589,-74.240476,Resident_238,917-138-4889,Closed,22
311-48311599,2024-08-08 12:03:10,2024-08-09 12:03:10,DPR,Street Condition,Descriptor_12,10413,634 Park Ave,Queens,40.522369,-74.157989,Resident_239,917-977-6273,Pending,1
311-80153526,2024-06-30 12:38:24,2024-07-24 12:38:24,DEP,Street Light Condition,Descriptor_16,10276,654 Park Ave,Bronx,40.852352,-73.835645,Resident_240,917-725-5562,Closed,24
311-34906606,2023-05-07 02:42:58,2023-05-29 02:42:58,HPD,HEAT/HOT WATER,Descriptor_17,10207,728 Lexington Ave,Brooklyn,40.602645,-74.066699,Resident_241,917-162-4055,In Progress,22
311-18591468,2023-11-19 21:16:33,2023-12-06 21:16:33,HPD,Illegal Parking,Descriptor_7,10427,973 Lexington Ave,Staten Island,40.554253,-74.085338,Resident_242,917-202-6917,Pending,17
311-39868642,2024-04-19 11:04:22,2024-05-08 11:04:22,NYPD,Blocked Driveway,Descriptor_19,10424,576 Lexington Ave,Staten Island,40.559641,-73.938607,Resident_243,917-212-8225,Closed,19
311-94267297,2024-12-13 12:59:07,2024-12-30 12:59:07,DOT,Noise - Residential,Descriptor_2,10476,744 Broadway,Manhattan,40.503826,-73.841454,Resident_244,917-210-8133,In Progress,17
311-73034604,2023-01-15 03:27:55,2023-01-22 03:27:55,NYPD,Street Condition,Descriptor_11,10291,546 Main St,Queens,40.694591,-74.200293,Resident_245,917-651-6147,Closed,7
311-98233821,2024-06-03 09:14:01,2024-06-14 09:14:01,DOT,Street Condition,Descriptor_4,10418,944 Main St,Brooklyn,40.857822,-73.890962,Resident_246,917-550-8450,Pending,11
311-35152870,2024-12-25 04:26:48,2025-01-18 04:26:48,DSNY,Broken Muni Meter,Descriptor_14,10493,746 Main St,Brooklyn,40.901092,-73.713668,Resident_247,917-580-8489,Open,24
311-69314264,2024-01-10 14:46:32,2024-01-25 14:46:32,DEP,HEAT/HOT WATER,Descriptor_14,10483,643 Main St,Bronx,40.698896,-73.997476,Resident_248,917-223-4436,In Progress,15
311-85449722,2023-12-10 15:18:15,2024-01-03 15:18:15,DEP,Broken Muni Meter,Descriptor_4,10408,569 Main St,Staten Island,40.752043,-74.215057,Resident_249,917-481-8106,Pending,24
311-21212309,2024-05-14 04:32:10,2024-05-30 04:32:10,NYPD,Street Condition,Descriptor_4,10264,407 5th Ave,Brooklyn,40.723698,-73.929374,Resident_250,917-158-3366,Pending,16
311-10208271,2023-11-02 21:58:28,2023-11-27 21:58:28,DPR,Street Condition,Descriptor_14,10170,641 Park Ave,Manhattan,40.528264,-74.204359,Resident_251,917-368-3400,Closed,25
311-71742139,2023-01-07 21:00:06,2023-01-20 21:00:06,DOB,Rodent,Descriptor_19,10160,54 5th Ave,Queens,40.751709,-73.803876,Resident_252,917-181-9621,Closed,13
311-44051361,2023-06-06 00:35:15,2023-06-20 00:35:15,DPR,Rodent,Descriptor_1,10235,103 Park Ave,Queens,40.674798,-74.142336,Resident_253,917-440-6309,Open,14
311-51410279,2023-12-15 04:56:50,2023-12-31 04:56:50,DPR,HEAT/HOT WATER,Descriptor_8,10459,279 5th Ave,Brooklyn,40.516709,-74.211842,Resident_254,917-680-2504,In Progress,16
311-80206855,2023-05-14 21:17:23,2023-05-17 21:17:23,HPD,Blocked Driveway,Descriptor_6,10429,812 Lexington Ave,Staten Island,40.843296,-74.169531,Resident_255,917-218-2721,Pending,3
311-58098690,2023-07-06 19:19:53,2023-07-17 19:19:53,DSNY,HEAT/HOT WATER,Descriptor_12,10369,636 Main St,Manhattan,40.889211,-73.737887,Resident_256,917-195-5877,Open,11
311-31519463,2023-05-16 18:13:42,2023-05-30 18:13:42,DOT,Rodent,Descriptor_7,10320,147 Park Ave,Manhattan,40.577798,-74.041323,Resident_257,917-426-8392,Open,14
311-54496860,2023-10-23 23:50:29,2023-11-11 23:50:29,DSNY,Derelict Vehicle,Descriptor_7,10246,384 5th Ave,Manhattan,40.873312,-74.23968,Resident_258,917-352-7690,Open,19
311-60161882,2023-02-26 10:08:05,2023-03-11 10:08:05,DPR,HEAT/HOT WATER,Descriptor_4,10111,23 Park Ave,Bronx,40.64287,-74.183607,Resident_259,917-869-9711,Open,13
