session_id,hotspot_id,ssid,location_name,latitude,longitude,session_start,session_end,duration_min,data_mb,device_mac,pii_user_id,pii_email,ip_address,zip_code
CHI-SESS-000115,CHI-HS-0142,Chicago_Public_Wifi,Wicker Park,41.79915,-87.587745,2024-01-17 18:58:32,2024-01-17 21:02:32,124,984.44,bf:6b:64:64:07:06,USR-90782,user115@email.com,10.109.155.225,60624
CHI-SESS-000116,CHI-HS-0210,CHI-FREE-WIFI,Hyde Park,41.879441,-87.675099,2024-10-08 15:30:45,2024-10-08 16:10:45,40,214.47,8e:df:80:ef:82:13,USR-47644,user116@email.com,10.30.8.95,60658
CHI-SESS-000117,CHI-HS-0065,Chicago_Public_Wifi,Navy Pier,41.751781,-87.719206,2023-01-09 03:23:22,2023-01-09 06:15:22,172,1266.81,e0:1b:ec:d0:16:bf,USR-44521,user117@email.com,10.81.79.58,60691
CHI-SESS-000118,CHI-HS-0021,CHI-LINK,Loop,42.005525,-87.916501,2024-04-29 12:15:08,2024-04-29 12:44:08,29,132.08,06:85:cc:55:69:bb,USR-60574,user118@email.com,10.14.196.90,60614
CHI-SESS-000119,CHI-HS-0298,CHI-FREE-WIFI,Millennium Park,41.744597,-87.770991,2023-05-31 23:55:00,2023-06-01 01:24:00,89,1584.32,f7:5c:7a:9d:eb:cd,USR-44432,user119@email.com,10.147.204.238,60673
CHI-SESS-000120,CHI-HS-0103,CityOfChicago_Free,Loop,41.849315,-87.533346,2024-03-21 21:06:05,2024-03-21 21:36:05,30,213.83,32:6f:c9:d8:ce:46,USR-34885,user120@email.com,10.209.5.152,60661
CHI-SESS-000121,CHI-HS-0134,Chicago_Public_Wifi,Boystown,41.686399,-87.621118,2023-06-14 18:15:45,2023-06-14 20:20:45,125,677.1,e4:fc:86:d6:2b:fd,USR-82721,user121@email.com,10.71.85.164,60647
CHI-SESS-000122,CHI-HS-0003,CHI-FREE-WIFI,Lincoln Park,41.70972,-87.673382,2024-09-08 09:44:30,2024-09-08 10:46:30,62,1365.18,59:67:db:ad:cf:fb,USR-60134,user122@email.com,10.166.145.61,60677
CHI-SESS-000123,CHI-HS-0247,CHI-LINK,Boystown,41.776054,-87.626785,2023-10-12 02:20:19,2023-10-12 02:45:19,25,964.32,5e:f0:e6:42:95:72,USR-55322,user123@email.com,10.22.105.226,60637
CHI-SESS-000124,CHI-HS-0035,CHI-LINK,Hyde Park,41.878611,-87.904354,2023-03-10 23:36:38,2023-03-11 00:26:38,50,933.02,59:28:85:17:6c:e6,USR-53352,user124@email.com,10.88.89.151,60665
CHI-SESS-000125,CHI-HS-0259,CityOfChicago_Free,Loop,41.769464,-87.776638,2023-09-25 18:54:29,2023-09-25 21:36:29,162,1349.21,7c:8f:c9:7d:4b:5f,USR-51263,user125@email.com,10.62.119.100,60629
CHI-SESS-000126,CHI-HS-0009,CityOfChicago_Free,Pilsen,41.976877,-87.939381,2023-07-15 21:11:44,2023-07-15 23:16:44,125,1459.38,be:95:0c:2d:f2:5b,USR-42164,user126@email.com,10.203.111.116,60621
CHI-SESS-000127,CHI-HS-0143,CHI-LINK,Boystown,41.964337,-87.561753,2023-03-27 10:40:26,2023-03-27 11:43:26,63,1138.09,e1:9d:aa:cd:cc:4f,USR-86006,user127@email.com,10.148.116.37,60660
CHI-SESS-000128,CHI-HS-0192,CityOfChicago_Free,Grant Park,41.948623,-87.738668,2024-07-23 16:28:42,2024-07-23 19:13:42,165,1737.23,da:38:df:2f:bd:1b,USR-74419,user128@email.com,10.107.59.169,60628
CHI-SESS-000129,CHI-HS-0055,Chicago_Public_Wifi,Rogers Park,41.736135,-87.623944,2024-12-10 21:44:19,2024-12-10 23:23:19,99,1571.68,ec:3a:07:c2:33:b7,USR-12341,user129@email.com,10.29.71.181,60666
CHI-SESS-000130,CHI-HS-0047,CHI-FREE-WIFI,Rogers Park,41.655959,-87.58314,2024-04-03 05:05:38,2024-04-03 08:02:38,177,303.37,32:c4:1b:81:8d:9f,USR-92027,user130@email.com,10.249.128.108,60610
CHI-SESS-000131,CHI-HS-0274,CityOfChicago_Free,Millennium Park,41.838583,-87.589354,2023-01-23 05:06:54,2023-01-23 05:42:54,36,1536.9,dc:56:c1:d3:48:b0,USR-11182,user131@email.com,10.13.123.146,60633
CHI-SESS-000132,CHI-HS-0118,CityOfChicago_Free,Hyde Park,41.83954,-87.816337,2023-02-27 19:27:02,2023-02-27 22:23:02,176,478.19,7a:42:15:98:ef:31,USR-49600,user132@email.com,10.102.90.72,60670
CHI-SESS-000133,CHI-HS-0012,CHI-LINK,Pilsen,41.805816,-87.530801,2023-04-21 12:01:35,2023-04-21 13:57:35,116,183.4,0a:cc:19:84:45:b2,USR-65391,user133@email.com,10.197.33.43,60685
CHI-SESS-000134,CHI-HS-0098,Chicago_Public_Wifi,Navy Pier,41.807057,-87.585104,2023-06-07 15:59:20,2023-06-07 16:56:20,57,1729.29,98:82:ad:99:17:51,USR-80188,user134@email.com,10.107.245.41,60626
CHI-SESS-000135,CHI-HS-0080,CityOfChicago_Free,Rogers Park,41.668008,-87.71346,2023-03-18 06:07:40,2023-03-18 08:42:40,155,1604.87,83:4f:ef:58:dc:73,USR-31005,user135@email.com,10.58.190.211,60610
CHI-SESS-000136,CHI-HS-0264,CHI-LINK,Grant Park,41.745134,-87.683039,2024-01-10 13:33:44,2024-01-10 15:15:44,102,119.01,68:1a:3e:73:cf:83,USR-91621,user136@email.com,10.214.191.171,60627
CHI-SESS-000137,CHI-HS-0056,Chicago_Public_Wifi,Millennium Park,42.007414,-87.747777,2024-12-11 13:19:33,2024-12-11 14:25:33,66,1144.85,2d:2d:37:1e:e2:3b,USR-40104,user137@email.com,10.114.225.226,60615
CHI-SESS-000138,CHI-HS-0257,CityOfChicago_Free,Grant Park,41.780493,-87.908912,2024-04-03 21:57:08,2024-04-03 23:35:08,98,512.06,04:ef:68:d5:22:a1,USR-24009,user138@email.com,10.165.229.184,60628
CHI-SESS-000139,CHI-HS-0211,Chicago_Public_Wifi,Pilsen,41.821696,-87.687175,2023-10-04 12:29:13,2023-10-04 14:26:13,117,1860.25,3e:8b:75:0a:ab:13,USR-42409,user139@email.com,10.137.137.89,60688
CHI-SESS-000140,CHI-HS-0048,CHI-FREE-WIFI,Hyde Park,41.758734,-87.90407,2024-11-03 12:08:43,2024-11-03 14:45:43,157,1924.63,f6:fc:07:74:23:43,USR-88271,user140@email.com,10.245.72.122,60654
CHI-SESS-000141,CHI-HS-0153,CHI-LINK,Hyde Park,41.67725,-87.74249,2024-01-19 14:21:17,2024-01-19 14:53:17,32,761.71,4b:b5:07:2d:11:1b,USR-59698,user141@email.com,10.233.53.222,60675
CHI-SESS-000142,CHI-HS-0024,CHI-FREE-WIFI,Grant Park,41.744426,-87.603581,2024-08-19 10:19:45,2024-08-19 11:20:45,61,1177.85,33:35:bb:b5:e5:dd,USR-29216,user142@email.com,10.228.80.26,60612
CHI-SESS-000143,CHI-HS-0100,CHI-FREE-WIFI,Lincoln Park,41.899233,-87.757441,2023-01-11 04:14:25,2023-01-11 06:48:25,154,1631.5,f1:30:4f:86:ca:84,USR-60865,user143@email.com,10.20.171.68,60675
CHI-SESS-000144,CHI-HS-0210,CityOfChicago_Free,Pilsen,41.870021,-87.630271,2023-08-18 10:07:28,2023-08-18 12:38:28,151,608.04,2b:f8:fc:6a:39:df,USR-41876,user144@email.com,10.125.23.249,60629
CHI-SESS-000145,CHI-HS-0165,CHI-LINK,Loop,41.954797,-87.87833,2023-04-22 17:52:36,2023-04-22 17:57:36,5,791.82,23:8e:b4:69:d9:87,USR-49160,user145@email.com,10.172.35.34,60642
CHI-SESS-000146,CHI-HS-0296,CityOfChicago_Free,Hyde Park,41.888014,-87.822356,2024-06-12 19:47:26,2024-06-12 22:23:26,156,1950.8,3d:44:95:e6:b4:7c,USR-43654,user146@email.com,10.17.70.3,60687
CHI-SESS-000147,CHI-HS-0165,CHI-LINK,Boystown,41.81752,-87.936032,2023-03-21 06:10:51,2023-03-21 06:11:51,1,1832.7,9b:d8:83:f9:47:0c,USR-44120,user147@email.com,10.86.5.124,60682
CHI-SESS-000148,CHI-HS-0032,Chicago_Public_Wifi,Hyde Park,41.836613,-87.848511,2024-11-20 17:19:27,2024-11-20 18:06:27,47,1460.95,3f:cb:a4:4d:1d:0c,USR-73762,user148@email.com,10.19.132.215,60612
CHI-SESS-000149,CHI-HS-0081,CHI-FREE-WIFI,Rogers Park,41.736317,-87.777534,2024-10-03 12:01:26,2024-10-03 14:04:26,123,798.84,1a:bf:d8:03:c7:ca,USR-46927,user149@email.com,10.143.8.11,60632
CHI-SESS-000150,CHI-HS-0013,Chicago_Public_Wifi,Loop,41.72036,-87.821087,2023-10-16 01:53:23,2023-10-16 03:27:23,94,75.39,c6:4f:b6:84:45:52,USR-43167,user150@email.com,10.202.180.234,60621
CHI-SESS-000151,CHI-HS-0051,CHI-FREE-WIFI,Loop,41.991744,-87.587445,2023-12-29 09:35:39,2023-12-29 12:22:39,167,753.35,58:95:9d:ae:6f:b9,USR-23020,user151@email.com,10.69.168.105,60661
CHI-SESS-000152,CHI-HS-0261,CHI-LINK,Boystown,41.944805,-87.886081,2024-08-29 02:32:22,2024-08-29 04:53:22,141,279.84,e3:b0:12:dc:b6:14,USR-92489,user152@email.com,10.211.90.252,60627
CHI-SESS-000153,CHI-HS-0210,CHI-LINK,Boystown,42.004277,-87.627884,2024-04-19 14:46:44,2024-04-19 16:52:44,126,776.78,be:05:45:39:00:c9,USR-74482,user153@email.com,10.249.135.63,60636
CHI-SESS-000154,CHI-HS-0166,CHI-FREE-WIFI,Lincoln Park,41.671228,-87.54045,2023-11-24 04:53:31,2023-11-24 07:13:31,140,233.47,66:4d:9e:10:4a:25,USR-84632,user154@email.com,10.43.98.31,60645
CHI-SESS-000155,CHI-HS-0088,Chicago_Public_Wifi,Pilsen,41.82895,-87.634132,2024-12-17 09:32:20,2024-12-17 10:08:20,36,1636.32,3d:14:14:d1:7f:75,USR-17961,user155@email.com,10.87.24.23,60628
CHI-SESS-000156,CHI-HS-0117,CHI-LINK,Loop,41.720148,-87.556399,2023-07-10 12:57:01,2023-07-10 15:53:01,176,755.18,2d:b0:e9:ad:8c:b1,USR-16907,user156@email.com,10.34.43.240,60658
CHI-SESS-000157,CHI-HS-0065,CHI-LINK,Hyde Park,41.643626,-87.742238,2024-05-11 07:38:22,2024-05-11 08:10:22,32,1481.11,69:23:74:28:81:66,USR-39166,user157@email.com,10.242.221.55,60667
CHI-SESS-000158,CHI-HS-0167,CHI-FREE-WIFI,Millennium Park,41.921735,-87.665542,2024-09-29 00:08:16,2024-09-29 01:33:16,85,443.18,59:ca:da:e8:b5:03,USR-10356,user158@email.com,10.104.42.245,60672
CHI-SESS-000159,CHI-HS-0013,CityOfChicago_Free,Millennium Park,41.796717,-87.875109,2024-09-08 13:11:03,2024-09-08 13:22:03,11,1950.22,08:ed:63:48:ff:58,USR-54366,user159@email.com,10.121.138.33,60691
CHI-SESS-000160,CHI-HS-0142,CityOfChicago_Free,Hyde Park,41.670914,-87.821671,2024-09-19 00:13:45,2024-09-19 01:19:45,66,1179.21,2c:5e:f7:ac:87:78,USR-90715,user160@email.com,10.204.191.161,60684
CHI-SESS-000161,CHI-HS-0093,CHI-LINK,Pilsen,41.830115,-87.798393,2024-11-25 12:14:35,2024-11-25 14:38:35,144,528.1,6d:ef:7f:e2:d9:b2,USR-15359,user161@email.com,10.218.10.147,60623
CHI-SESS-000162,CHI-HS-0108,CHI-LINK,Boystown,41.648382,-87.824323,2023-05-10 13:54:43,2023-05-10 13:55:43,1,320.34,48:3d:ac:be:7b:d2,USR-90222,user162@email.com,10.170.133.65,60658
CHI-SESS-000163,CHI-HS-0099,Chicago_Public_Wifi,Grant Park,41.776452,-87.678589,2024-07-23 13:13:12,2024-07-23 15:01:12,108,235.39,97:48:47:71:8c:34,USR-67290,user163@email.com,10.251.132.195,60697
CHI-SESS-000164,CHI-HS-0262,CityOfChicago_Free,Rogers Park,41.666878,-87.635747,2024-08-02 06:48:35,2024-08-02 08:05:35,77,1096.28,65:68:7c:20:82:6e,USR-35768,user164@email.com,10.145.109.150,60647
CHI-SESS-000165,CHI-HS-0236,CHI-FREE-WIFI,Loop,41.697346,-87.85963,2023-03-13 20:08:45,2023-03-13 21:41:45,93,1465.93,e3:ee:8a:0f:05:a6,USR-10319,user165@email.com,10.209.8.57,60670
CHI-SESS-000166,CHI-HS-0246,CityOfChicago_Free,Rogers Park,42.003935,-87.728565,2024-02-29 04:07:50,2024-02-29 05:26:50,79,1852.69,32:45:63:cf:38:28,USR-13335,user166@email.com,10.58.107.110,60660
CHI-SESS-000167,CHI-HS-0245,CHI-LINK,Rogers Park,41.919069,-87.588468,2024-08-29 02:28:57,2024-08-29 02:40:57,12,1028.48,30:bc:b1:44:ab:d5,USR-44889,user167@email.com,10.156.241.112,60642
CHI-SESS-000168,CHI-HS-0250,Chicago_Public_Wifi,Hyde Park,41.697044,-87.908461,2023-02-23 07:39:06,2023-02-23 09:36:06,117,1493.69,1a:bb:b4:71:c5:dd,USR-40653,user168@email.com,10.154.183.247,60617
CHI-SESS-000169,CHI-HS-0091,CHI-LINK,Rogers Park,41.781053,-87.916505,2023-02-16 02:43:09,2023-02-16 04:09:09,86,198.34,39:1b:1d:15:27:06,USR-89992,user169@email.com,10.87.163.53,60663
CHI-SESS-000170,CHI-HS-0063,CHI-LINK,Hyde Park,41.957841,-87.550216,2023-06-25 15:39:32,2023-06-25 16:05:32,26,1020.72,f0:fc:d6:70:7b:2e,USR-76008,user170@email.com,10.30.235.192,60698
CHI-SESS-000171,CHI-HS-0086,CityOfChicago_Free,Loop,41.847942,-87.698418,2023-04-15 07:35:11,2023-04-15 09:07:11,92,75.86,93:92:6e:19:c4:5b,USR-58606,user171@email.com,10.38.236.63,60618
CHI-SESS-000172,CHI-HS-0133,Chicago_Public_Wifi,Boystown,41.821652,-87.747612,2023-05-18 14:41:30,2023-05-18 15:57:30,76,1390.59,31:2c:fb:19:70:9a,USR-44731,user172@email.com,10.216.33.125,60650
CHI-SESS-000173,CHI-HS-0272,CHI-FREE-WIFI,Grant Park,41.710013,-87.584766,2024-08-25 22:16:31,2024-08-25 22:32:31,16,916.93,7f:32:74:82:25:7e,USR-44766,user173@email.com,10.180.59.137,60673
CHI-SESS-000174,CHI-HS-0161,CHI-LINK,Navy Pier,42.011181,-87.673613,2023-12-28 18:10:36,2023-12-28 20:45:36,155,261.96,95:84:1a:ad:27:95,USR-40281,user174@email.com,10.251.104.95,60633
CHI-SESS-000175,CHI-HS-0027,Chicago_Public_Wifi,Rogers Park,41.992574,-87.810724,2023-10-10 20:07:32,2023-10-10 20:58:32,51,853.86,56:91:49:59:7c:41,USR-10649,user175@email.com,10.25.209.151,60617
CHI-SESS-000176,CHI-HS-0271,CHI-LINK,Grant Park,42.007206,-87.6138,2024-07-04 09:03:38,2024-07-04 10:30:38,87,1071.23,16:0a:61:07:36:cf,USR-56807,user176@email.com,10.71.5.42,60642
CHI-SESS-000177,CHI-HS-0139,CHI-LINK,Millennium Park,41.68896,-87.723169,2023-03-11 16:46:24,2023-03-11 19:09:24,143,1759.54,e5:46:d1:56:f2:c8,USR-77700,user177@email.com,10.232.80.102,60678
CHI-SESS-000178,CHI-HS-0188,CityOfChicago_Free,Millennium Park,41.71167,-87.696104,2023-10-26 18:52:04,2023-10-26 19:49:04,57,1392.17,72:f2:39:8d:99:38,USR-58453,user178@email.com,10.43.167.109,60632
CHI-SESS-000179,CHI-HS-0138,CHI-FREE-WIFI,Hyde Park,41.914637,-87.553535,2023-06-19 14:12:40,2023-06-19 15:14:40,62,1510.47,94:84:7a:cb:73:6e,USR-66149,user179@email.com,10.128.56.225,60646
CHI-SESS-000180,CHI-HS-0139,Chicago_Public_Wifi,Grant Park,41.775811,-87.921055,2024-10-04 12:24:36,2024-10-04 14:17:36,113,1362.01,d8:88:18:e9:fb:e1,USR-49981,user180@email.com,10.236.237.202,60632
CHI-SESS-000181,CHI-HS-0127,Chicago_Public_Wifi,Lincoln Park,41.68859,-87.661144,2023-08-04 20:02:30,2023-08-04 21:09:30,67,1648.03,3f:28:50:c2:55:68,USR-49244,user181@email.com,10.9.55.222,60663
CHI-SESS-000182,CHI-HS-0136,CHI-FREE-WIFI,Pilsen,41.945585,-87.74684,2023-09-19 21:58:07,2023-09-20 00:02:07,124,1533.98,6b:b8:92:1c:44:fb,USR-20052,user182@email.com,10.30.174.31,60664
CHI-SESS-000183,CHI-HS-0012,CityOfChicago_Free,Wicker Park,41.971456,-87.545074,2024-11-03 17:19:39,2024-11-03 17:45:39,26,1345.39,7a:46:9f:1f:c7:18,USR-99054,user183@email.com,10.247.31.162,60645
CHI-SESS-000184,CHI-HS-0196,CityOfChicago_Free,Rogers Park,41.763538,-87.729961,2024-09-05 08:00:44,2024-09-05 10:30:44,150,700.13,97:e3:a5:0b:cd:66,USR-40121,user184@email.com,10.54.179.142,60631
CHI-SESS-000185,CHI-HS-0264,CityOfChicago_Free,Boystown,41.905991,-87.849328,2023-03-06 20:16:02,2023-03-06 22:45:02,149,1924.14,29:cc:94:88:de:f6,USR-42850,user185@email.com,10.254.201.145,60615
CHI-SESS-000186,CHI-HS-0112,CHI-FREE-WIFI,Loop,41.787554,-87.57305,2024-12-25 03:23:33,2024-12-25 06:08:33,165,1694.96,93:55:3a:4c:12:53,USR-98791,user186@email.com,10.161.123.56,60686
CHI-SESS-000187,CHI-HS-0193,Chicago_Public_Wifi,Navy Pier,41.70503,-87.660319,2024-07-17 23:17:40,2024-07-17 23:58:40,41,1457.06,af:9d:d3:c8:4c:f7,USR-43858,user187@email.com,10.111.56.215,60654
CHI-SESS-000188,CHI-HS-0176,CHI-FREE-WIFI,Grant Park,41.949236,-87.722308,2023-11-13 04:12:57,2023-11-13 07:12:57,180,1627.23,02:8a:a7:fa:e9:8e,USR-88854,user188@email.com,10.10.150.60,60691
CHI-SESS-000189,CHI-HS-0282,Chicago_Public_Wifi,Hyde Park,41.866783,-87.865703,2024-04-05 19:06:42,2024-04-05 20:30:42,84,8.6,b9:cf:fd:4a:4f:f6,USR-16639,user189@email.com,10.17.8.190,60654
CHI-SESS-000190,CHI-HS-0279,Chicago_Public_Wifi,Boystown,41.912023,-87.552154,2024-11-30 16:25:24,2024-11-30 18:27:24,122,342.54,bb:e5:da:5e:f6:d6,USR-33080,user190@email.com,10.48.58.44,60630
CHI-SESS-000191,CHI-HS-0024,Chicago_Public_Wifi,Wicker Park,41.651598,-87.817213,2024-03-29 23:47:06,2024-03-30 00:23:06,36,1790.4,a6:f8:f4:5d:f4:d5,USR-65661,user191@email.com,10.237.250.208,60677
CHI-SESS-000192,CHI-HS-0142,CHI-FREE-WIFI,Grant Park,41.668166,-87.834777,2024-08-22 15:59:37,2024-08-22 17:38:37,99,929.66,74:a6:ac:44:9d:a0,USR-99096,user192@email.com,10.88.155.28,60693
CHI-SESS-000193,CHI-HS-0212,CHI-FREE-WIFI,Grant Park,41.895366,-87.564529,2024-04-03 10:11:20,2024-04-03 10:29:20,18,593.91,7a:d6:3e:a5:c4:5b,USR-51804,user193@email.com,10.6.47.138,60624
CHI-SESS-000194,CHI-HS-0027,CityOfChicago_Free,Loop,41.923562,-87.778035,2024-01-01 18:19:40,2024-01-01 18:53:40,34,294.84,c3:46:d4:b5:c0:39,USR-18272,user194@email.com,10.217.103.81,60643
CHI-SESS-000195,CHI-HS-0267,CHI-LINK,Loop,41.699983,-87.85747,2023-08-20 03:22:18,2023-08-20 05:39:18,137,1031.92,14:22:89:ce:13:32,USR-51497,user195@email.com,10.155.129.120,60694
CHI-SESS-000196,CHI-HS-0104,Chicago_Public_Wifi,Grant Park,41.814108,-87.572746,2023-02-20 13:29:25,2023-02-20 13:49:25,20,1073.91,77:74:42:71:89:91,USR-50095,user196@email.com,10.56.3.149,60677
CHI-SESS-000197,CHI-HS-0080,CHI-LINK,Pilsen,42.00192,-87.564944,2023-04-05 10:57:29,2023-04-05 13:15:29,138,1476.36,ba:d6:af:83:b6:6d,USR-10104,user197@email.com,10.158.81.109,60634
CHI-SESS-000198,CHI-HS-0051,CHI-FREE-WIFI,Loop,41.921522,-87.81073,2023-10-24 05:18:30,2023-10-24 05:58:30,40,1874.25,4f:8b:96:c1:c0:6a,USR-85075,user198@email.com,10.38.68.162,60639
CHI-SESS-000199,CHI-HS-0047,CityOfChicago_Free,Navy Pier,41.686043,-87.54689,2023-04-23 19:35:45,2023-04-23 21:43:45,128,1423.41,f0:62:97:30:03:ae,USR-85853,user199@email.com,10.126.155.48,60668
CHI-SESS-000200,CHI-HS-0011,CityOfChicago_Free,Navy Pier,41.939908,-87.75875,2024-06-11 23:26:42,2024-06-12 01:26:42,120,1225.28,67:92:d7:2a:8f:ae,USR-79714,user200@email.com,10.124.53.12,60639
CHI-SESS-000201,CHI-HS-0140,CHI-LINK,Boystown,41.932098,-87.558306,2023-11-11 23:30:30,2023-11-11 23:37:30,7,1593.15,ca:af:3e:2a:7f:71,USR-46739,user201@email.com,10.92.95.161,60649
CHI-SESS-000202,CHI-HS-0084,Chicago_Public_Wifi,Grant Park,41.92459,-87.864571,2024-05-10 04:23:35,2024-05-10 06:54:35,151,360.78,2c:85:c3:70:dc:7e,USR-41873,user202@email.com,10.243.165.106,60662
CHI-SESS-000203,CHI-HS-0284,Chicago_Public_Wifi,Boystown,42.019911,-87.676211,2023-03-07 06:40:22,2023-03-07 08:46:22,126,1787.16,d2:97:6f:9a:8c:f0,USR-52996,user203@email.com,10.233.77.243,60690
CHI-SESS-000204,CHI-HS-0232,Chicago_Public_Wifi,Rogers Park,41.695845,-87.643099,2024-03-05 12:13:20,2024-03-05 14:13:20,120,1089.24,72:c3:64:e0:44:73,USR-82953,user204@email.com,10.6.63.56,60626
CHI-SESS-000205,CHI-HS-0015,CHI-FREE-WIFI,Grant Park,41.697845,-87.583453,2023-05-11 10:59:59,2023-05-11 12:31:59,92,499.83,75:91:48:66:ca:9e,USR-27490,user205@email.com,10.151.214.254,60641
CHI-SESS-000206,CHI-HS-0234,CityOfChicago_Free,Hyde Park,41.763622,-87.590608,2023-05-16 09:55:48,2023-05-16 10:19:48,24,905.35,6e:b1:32:45:9a:b0,USR-75205,user206@email.com,10.26.89.227,60613
CHI-SESS-000207,CHI-HS-0010,CHI-LINK,Loop,41.97663,-87.671364,2024-03-18 12:35:43,2024-03-18 15:23:43,168,10.43,9a:5a:11:c5:1f:46,USR-22011,user207@email.com,10.72.246.24,60659
CHI-SESS-000208,CHI-HS-0096,CHI-FREE-WIFI,Rogers Park,41.767303,-87.835767,2023-05-31 05:07:10,2023-05-31 07:58:10,171,1038.3,7c:28:58:2c:d4:22,USR-44819,user208@email.com,10.110.183.51,60656
CHI-SESS-000209,CHI-HS-0090,Chicago_Public_Wifi,Loop,41.829751,-87.578417,2024-01-19 09:43:17,2024-01-19 09:57:17,14,995.07,c7:e1:02:b1:00:07,USR-98446,user209@email.com,10.196.202.179,60697
CHI-SESS-000210,CHI-HS-0156,CHI-FREE-WIFI,Lincoln Park,41.691469,-87.547652,2024-11-27 11:13:32,2024-11-27 13:45:32,152,385.82,19:d4:84:27:7b:c0,USR-89995,user210@email.com,10.250.245.85,60644
CHI-SESS-000211,CHI-HS-0272,CHI-FREE-WIFI,Navy Pier,41.654283,-87.780187,2024-04-05 21:46:09,2024-04-05 22:56:09,70,142.68,ba:70:ce:48:8f:78,USR-99246,user211@email.com,10.147.97.27,60634
CHI-SESS-000212,CHI-HS-0285,Chicago_Public_Wifi,Millennium Park,41.648704,-87.663062,2023-04-25 13:28:18,2023-04-25 14:51:18,83,962.23,dc:df:c5:7a:30:ff,USR-37004,user212@email.com,10.142.131.62,60615
CHI-SESS-000213,CHI-HS-0256,CityOfChicago_Free,Millennium Park,41.713287,-87.560482,2023-12-05 03:02:59,2023-12-05 04:02:59,60,983.62,b9:3b:37:c5:2c:9b,USR-34870,user213@email.com,10.99.107.44,60615
CHI-SESS-000214,CHI-HS-0106,CityOfChicago_Free,Wicker Park,41.658967,-87.771546,2024-09-24 05:55:23,2024-09-24 06:45:23,50,108.32,70:bc:c7:f3:4a:50,USR-84753,user214@email.com,10.149.110.137,60625
CHI-SESS-000215,CHI-HS-0049,Chicago_Public_Wifi,Lincoln Park,41.686657,-87.627449,2023-11-10 22:46:07,2023-11-10 22:50:07,4,467.15,37:96:b1:6a:06:cd,USR-15303,user215@email.com,10.179.134.50,60653
CHI-SESS-000216,CHI-HS-0242,CHI-LINK,Millennium Park,41.881864,-87.732897,2024-04-12 07:41:08,2024-04-12 10:03:08,142,1559.73,be:10:18:0e:eb:67,USR-93550,user216@email.com,10.182.12.7,60630
CHI-SESS-000217,CHI-HS-0041,Chicago_Public_Wifi,Grant Park,41.726468,-87.778792,2023-10-23 10:49:41,2023-10-23 12:07:41,78,1013.95,4f:e8:ae:58:17:d3,USR-77258,user217@email.com,10.124.196.108,60683
CHI-SESS-000218,CHI-HS-0231,CHI-LINK,Hyde Park,41.739744,-87.794427,2024-03-22 22:32:56,2024-03-23 01:04:56,152,1294.29,0a:98:6c:d9:e2:45,USR-79349,user218@email.com,10.29.202.22,60669
CHI-SESS-000219,CHI-HS-0097,CHI-LINK,Wicker Park,41.839005,-87.763744,2024-08-17 01:26:28,2024-08-17 02:18:28,52,1297.79,cd:e1:16:e8:4c:9f,USR-36334,user219@email.com,10.60.97.167,60670
CHI-SESS-000220,CHI-HS-0228,Chicago_Public_Wifi,Boystown,41.796918,-87.741588,2023-09-13 17:35:35,2023-09-13 18:57:35,82,889.52,d9:4c:58:5a:6a:f3,USR-51289,user220@email.com,10.187.87.242,60677
CHI-SESS-000221,CHI-HS-0190,Chicago_Public_Wifi,Hyde Park,41.836072,-87.937204,2023-08-07 11:36:45,2023-08-07 12:56:45,80,1520.54,25:76:54:1b:45:70,USR-69994,user221@email.com,10.250.164.164,60659
CHI-SESS-000222,CHI-HS-0256,Chicago_Public_Wifi,Rogers Park,41.645089,-87.526831,2024-11-16 06:23:11,2024-11-16 07:07:11,44,1442.96,25:4e:24:68:df:41,USR-91422,user222@email.com,10.44.222.88,60675
CHI-SESS-000223,CHI-HS-0042,CHI-FREE-WIFI,Lincoln Park,41.978412,-87.626671,2024-07-26 05:02:23,2024-07-26 05:56:23,54,1232.15,70:e5:b7:e5:ca:28,USR-75057,user223@email.com,10.55.88.161,60674
CHI-SESS-000224,CHI-HS-0167,CHI-FREE-WIFI,Millennium Park,41.666053,-87.59472,2024-11-22 06:53:56,2024-11-22 07:50:56,57,676.93,56:be:a1:73:83:d1,USR-11604,user224@email.com,10.41.220.152,60632
CHI-SESS-000225,CHI-HS-0225,CityOfChicago_Free,Boystown,41.768084,-87.567017,2023-08-27 02:25:03,2023-08-27 03:57:03,92,760.38,ec:8e:e9:92:2b:c5,USR-75088,user225@email.com,10.122.202.25,60619
CHI-SESS-000226,CHI-HS-0122,CityOfChicago_Free,Lincoln Park,41.807469,-87.710519,2023-07-20 01:02:19,2023-07-20 02:32:19,90,545.03,8b:6a:9b:92:9e:e9,USR-77779,user226@email.com,10.244.70.66,60646
CHI-SESS-000227,CHI-HS-0292,CityOfChicago_Free,Boystown,42.004751,-87.62405,2023-06-29 04:30:25,2023-06-29 07:00:25,150,580.77,0c:44:f9:b4:4f:d4,USR-85252,user227@email.com,10.244.125.111,60675
CHI-SESS-000228,CHI-HS-0247,CHI-LINK,Lincoln Park,41.876408,-87.575216,2023-02-27 10:05:20,2023-02-27 11:09:20,64,928.16,96:10:70:60:b2:ff,USR-77459,user228@email.com,10.72.130.47,60643
